firmid,shutdown,newproduct,gender,age,education_college,num_clients,num_supplier,bankloan,round,polconnection,labor,part5revenue,material_cost,total_profit,total_fixedassets,wage_cost,type,lnlabor,lnpart5revenue,lnmaterial_cost,lnwage_cost,lnnum_supplier,lnnum_clients,firmage,baselabor,survey_town_type,treatratio_comp,post,tradecredit_supplier,tradecredit_client,otherloan_amount,retail,lnsales2,lnrent,ad_cost,rennovation,industry,newloan,stock_frequency,treatratio_lcomp,treatratio_lnoncomp,lcompnum,treatratio_nonlcomp,treatratio_nonlnoncomp,newsupplier,category,lnprice,stockmanage,shareeducl,coneval_squality,coneval_env,coneval_money,coneval_all,selleradvice,bankloan_amount,bankloan_interest,RCC_amount,flagatt,shutdownall,endatt,otherloan_end,allloan_end,aallloan_end,T50,C50,T80,C80,lnsalesdif,finknowledge,difficultyloan,shut_part5revenue,shut_total_profit,shut_labor,dummy_lcomp,dummy_lnoncomp,dummy_nonlcomp,dummy_nonlnoncomp,marketcategory,_Ibasecount_2,_Ibasecount_3,_Ibasecount_4,_Ibasecount_5,_Ibasecount_6,_Ibasecount_7,_Ibasecount_8,_Ibasecount_9,_Ibasecount_10,_Ibasecount_11,basecounty,survey_town
33017019,0,0,1,35,1,19,10,1,1,1,2,80,61.560001,12.24,0,1.599999964237213,1,.69314718,4.3820267,4.1200123,.4700036,2.3025851,2.9444389,4,2,2,.875,0,0,0,15,1,,1.2809339,0,0,0,1,,1,1,2,.87096775,.66666669,,4,.69314718,,,3,3,3,3,1,15,9,25,0,0,0,0,1,25,0,0,1,0,,,,80,12.24,2,0,0,0,0,furniture,1,0,0,0,0,0,0,0,0,0,2,46
33017019,0,1,1,35,1,20,10,0,2,1,2,82.93,74.690002,9.7124977,0,1.599999964237213,1,.69314718,4.4179969,4.3133464,.4700036,2.3025851,2.9957323,,2,2,.875,1,0,0,0,1,,2.5837011,0,1,0,1,,1,1,2,.87096775,.66666669,,4,.69314718,,,3,3,3,3,1,,,25,0,0,0,0,1,25,0,0,1,0,,,,82.93,9.7124977,2,0,0,0,0,furniture,1,0,0,0,0,0,0,0,0,0,2,46
33017019,0,1,,,,57,11,0,3,,4,241.63,217.47,20.762501,0,3.199999928474426,1,1.3862944,5.4874077,5.382061,1.1631508,2.3978953,4.0430512,,2,2,.875,1,0,0,0,1,5.4874077,3.5392826,0,1,0,1,.25,1,1,2,.87096775,.66666669,0,4,.69314718,0,1,3,3,3,3,1,,,25,0,0,0,0,1,25,0,0,1,0,0,.80000001,.25,241.63,20.762501,4,0,0,0,0,furniture,1,0,0,0,0,0,0,0,0,0,2,46
33017020,0,0,1,53,0,49,10,0,1,0,5,170,70.040001,49.490002,0,9.49999988079071,1,1.6094379,5.1357985,4.2490664,2.2512918,2.3025851,3.8918202,2,5,2,.5,0,1,1,0,1,,-.2484614,0,0,3,0,,1,1,1,.5,.75308645,,4,0,,,,,,,,,,,0,0,1,0,0,,0,0,1,0,,,,170,49.490002,5,0,0,0,0,furniture,1,0,0,0,0,0,0,0,0,0,2,46
33017020,0,0,1,30,0,73,15,1,2,,8,278,124.13,90.339996,0,16.79999947547913,1,2.0794415,5.6276212,4.8213296,2.8213789,2.7080503,4.2904596,,5,2,.5,1,1,1,0,1,,.54695362,0,0,3,0,,1,1,1,.5,.75308645,,4,0,,,,,,,,,,,0,0,1,0,0,,0,0,1,0,,,,278,90.339996,8,0,0,0,0,furniture,1,0,0,0,0,0,0,0,0,0,2,46
33017020,0,1,1,31,0,126,11,0,3,,5,459,305.53,112.3,3,10.49999967217445,1,1.6094379,6.1290503,5.7220478,2.3513753,2.3978953,4.8362818,,5,2,.5,1,1,1,0,1,6.059123,.54695362,.52999997,1,3,0,.2,1,1,1,.5,.75308645,1,4,0,1,,,,,,,,,0,0,0,1,0,0,0,0,0,1,0,0,.80000001,.25,459,112.3,5,0,0,0,0,furniture,1,0,0,0,0,0,0,0,0,0,2,46
33017023,0,0,1,28,1,10,5,0,1,0,5,170,62.900002,53.060001,0,9.49999988079071,1,1.6094379,5.1357985,4.1415462,2.2512918,1.6094379,2.3025851,5,5,2,.875,0,0,0,0,0,,.87546879,0,0,0,1,,0,.66666669,1,.90625,.67924529,,4,1.0986123,,,5,4,5,4,1,,,36,0,0,0,0,1,36,0,0,1,0,,,,170,53.060001,5,0,0,0,0,furniture,1,0,0,0,0,0,0,0,0,0,2,46
33017023,0,0,,,,6,5,0,2,,5,88.510002,29.790001,2.8800001,0,10.49999967217445,1,1.6094379,4.4831157,3.3941729,2.3513753,1.6094379,1.7917595,,5,2,.875,1,0,0,0,0,,1.6645277,0,0,0,1,,0,.66666669,1,.90625,.67924529,,4,1.0986123,,,5,4,5,4,1,,,36,0,0,0,0,1,36,0,0,1,0,,,,88.510002,2.8800001,5,0,0,0,0,furniture,1,0,0,0,0,0,0,0,0,0,2,46
33017023,0,0,,,,21,5,0,3,,5,369.84,143.17999,155.144,0,10.49999967217445,1,1.6094379,5.9130707,4.9641027,2.3513753,1.6094379,3.0445225,,5,2,.875,1,0,0,0,0,5.9130707,3.1213241,0,0,0,1,1,0,.66666669,1,.90625,.67924529,0,4,1.0986123,0,0,5,4,5,4,1,,,36,0,0,0,0,1,36,0,0,1,0,0,.80000001,.25,369.84,155.144,5,0,0,0,0,furniture,1,0,0,0,0,0,0,0,0,0,2,46
33017024,0,0,1,38,0,32,3,0,1,0,10,225,96,63.689999,0,15.99999964237213,1,2.3025851,5.4161005,4.5643482,2.7725887,1.0986123,3.4657359,5,10,2,1,0,1,0,0,0,,1.2809339,0,0,6,0,,1,1,2,1,.72500002,,4,1.6094379,,,3,2,2,3,0,,,,0,0,0,1,1,,0,0,1,0,,,,225,63.689999,10,0,0,0,0,furniture,1,0,0,0,0,0,0,0,0,0,2,46
33017024,0,0,1,42,0,44,2,0,2,,11,300.43243,135.02,84.970001,0,18.70000019669533,1,2.3978953,5.7052231,4.9054232,2.9285235,.69314718,3.7841897,,10,2,1,1,1,0,10.399018,0,,.95241863,0,0,6,0,,1,1,2,1,.72500002,,4,1.6094379,,,3,2,2,3,0,,,,0,0,0,1,1,,0,0,1,0,,,,300.43243,84.970001,11,0,0,0,0,furniture,1,0,0,0,0,0,0,0,0,0,2,46
33017024,0,0,0,43,0,54,5,0,3,,10,266.88464,143.33,94.709999,6,17.00000017881393,1,2.3025851,5.5868163,4.9651499,2.8332133,1.6094379,3.9889841,,10,2,1,1,1,1,10.399018,0,5.5844307,1.2809228,0,0,6,0,1,1,1,2,1,.72500002,0,4,1.6094379,0,0,3,2,2,3,0,,,0,0,0,0,1,1,10.399018,0,0,1,0,0,.40000001,.25,266.88464,94.709999,10,0,0,0,0,furniture,1,0,0,0,0,0,0,0,0,0,2,46
33017025,0,0,1,32,0,36,1,0,1,0,9,380,230.48,73.800003,0,18.89999940991402,1,2.1972246,5.9401712,5.4401641,2.9391618,0,3.583519,5,9,2,.60000002,0,0,0,0,1,,3.8610573,0,0,1,1,,1,0,4,.42857143,.76923078,,4,1.0986123,,,,,,,,,,42,0,0,1,1,1,85.447678,0,0,1,0,,,,380,73.800003,9,0,1,0,0,furniture,1,0,0,0,0,0,0,0,0,0,2,46
33017025,0,0,1,32,0,53,1,0,2,,9,562.46002,347.89999,113.18,0,19.79999989271164,1,2.1972246,6.3323202,5.8519149,2.985682,0,3.9702919,,9,2,.60000002,1,0,0,43.447674,1,,4.1222701,0,0,1,1,,1,0,4,.42857143,.76923078,,4,1.0986123,,,,,,,,,,42,0,0,1,1,1,85.447678,0,0,1,0,,,,562.46002,113.18,9,0,1,0,0,furniture,1,0,0,0,0,0,0,0,0,0,2,46
33017025,0,0,1,32,0,5,1,0,3,,10,42,11.93,18.612,11,21.99999988079071,1,2.3025851,3.7376697,2.4790564,3.0910425,0,1.6094379,,9,2,.60000002,1,0,0,43.447674,1,3.6915472,.36463198,0,0,1,1,1,1,0,4,.42857143,.76923078,0,4,1.0986123,0,,,,,,,,,42,0,0,1,1,1,85.447678,0,0,1,0,0,.40000001,.25,42,18.612,10,0,1,0,0,furniture,1,0,0,0,0,0,0,0,0,0,2,46
33017026,0,0,1,40,0,30,6,0,1,0,9,360,248.99001,54.540001,0,18.89999940991402,1,2.1972246,5.8861041,5.5174127,2.9391618,1.7917595,3.4011974,5,9,2,.875,0,0,0,0,1,,3.9383061,0,0,0,0,,1,1,2,.87096775,.66666669,,4,1.7917595,,,2,3,5,3,1,,,,0,0,0,0,0,,0,0,1,0,,,,360,54.540001,9,0,0,0,0,furniture,1,0,0,0,0,0,0,0,0,0,2,46
33017026,0,0,1,40,0,30,5,0,2,,7,339.01999,219.95,55.310001,0,15.3999999165535,1,1.9459101,5.8260589,5.3934002,2.7343676,1.6094379,3.4011974,,9,2,.875,1,0,0,0,1,,.54695362,0,0,0,0,,1,1,2,.87096775,.66666669,,4,1.7917595,,,2,3,5,3,1,,,,0,0,0,0,0,,0,0,1,0,,,,339.01999,55.310001,7,0,0,0,0,furniture,1,0,0,0,0,0,0,0,0,0,2,46
33017026,0,0,1,44,0,15,12,0,3,,8,54.647999,33.459999,11.56,.15000001,17.59999990463257,1,2.0794415,4.0009127,3.5103507,2.8678989,2.4849067,2.7080503,,9,2,.875,1,1,1,0,1,4.0207953,.77009714,0,0,0,0,.2,1,1,2,.87096775,.66666669,1,4,1.7917595,0,0,2,3,5,3,1,,,0,0,0,0,0,0,0,0,0,1,0,-6.8147864,.80000001,.5,54.647999,11.56,8,0,0,0,0,furniture,1,0,0,0,0,0,0,0,0,0,2,46
33017028,0,0,1,33,0,32,5,1,1,0,6,240,192,22.860001,0,13.80000025033951,0,1.7917595,5.480639,5.2574954,2.6246686,1.6094379,3.4657359,5,10,2,.66666669,0,0,0,2,1,,.1722713,0,0,2,0,,.75,0,4,.33333334,.78048778,,4,1.6094379,,,3,2,2,3,1,12,12,,0,0,0,0,0,,0,0,0,1,,,,240,22.860001,6,0,1,1,0,furniture,1,0,0,0,0,0,0,0,0,0,2,46
33017028,0,0,1,35,0,47,5,0,2,,8,169.558,156.03,19.75,0,18.40000033378601,0,2.0794415,5.1331949,5.0500484,2.9123507,1.6094379,3.8501475,,10,2,.66666669,1,0,0,0,1,,.38662201,0,0,2,0,,.75,0,4,.33333334,.78048778,,4,1.6094379,,,3,2,2,3,1,,,,0,0,0,0,0,,0,0,0,1,,,,169.558,19.75,8,0,1,1,0,furniture,1,0,0,0,0,0,0,0,0,0,2,46
33017028,0,0,0,27,0,26,5,0,3,,7,150.39189,155.45,.93999815,1.5,16.10000029206276,0,1.9459101,5.0132446,5.0463243,2.7788193,1.6094379,3.2580965,,10,2,.66666669,1,0,0,0,1,5.0279665,1.0152307,0,0,2,0,.5,.75,0,4,.33333334,.78048778,0,4,1.6094379,0,0,3,2,2,3,1,,,0,0,0,0,0,0,0,0,0,0,1,-3.8029585,.2,1,150.39189,.93999815,7,0,1,1,0,furniture,1,0,0,0,0,0,0,0,0,0,2,46
33017029,0,0,1,28,0,20,30,0,1,0,10,330,153.53,87.43,0,15.99999964237213,1,2.3025851,5.7990928,5.033896,2.7725887,3.4011974,2.9957323,9,10,2,.60000002,0,0,0,0,1,,3.4547894,0,0,1,0,,1,.5,2,.55555558,.77631581,,4,2.0794415,,,2,3,3,3,0,,,,0,0,0,0,0,,0,0,1,0,,,,330,87.43,10,0,0,0,0,furniture,1,0,0,0,0,0,0,0,0,0,2,46
33017029,0,1,1,29,0,29,26,0,2,,12,438.73236,194.53999,123.57,2,18.00000071525574,1,2.4849067,6.0838895,5.270638,2.8903718,3.2580965,3.3672957,,10,2,.60000002,1,0,0,0,1,,-.3285152,0,1,1,0,,1,.5,2,.55555558,.77631581,,4,2.0794415,,,2,3,3,3,0,,,,0,0,0,0,0,,0,0,1,0,,,,438.73236,123.57,12,0,0,0,0,furniture,1,0,0,0,0,0,0,0,0,0,2,46
33017029,0,1,1,30,0,16,44,0,3,,11,212.52,122.78,68.18,4.6500001,16.50000065565109,1,2.3978953,5.359036,4.8103943,2.8033605,3.7841897,2.7725887,,10,2,.60000002,1,0,1,0,1,5.3566504,1.9332479,0,1,1,0,.5,1,.5,2,.55555558,.77631581,1,4,2.0794415,1,0,2,3,3,3,0,,,0,0,0,0,0,0,0,0,0,1,0,0,.2,.5,212.52,68.18,11,0,0,0,0,furniture,1,0,0,0,0,0,0,0,0,0,2,46
33017030,0,0,0,27,0,50,6,0,1,0,12,300,202,47.759998,5,24.00000035762787,1,2.4849067,5.7037826,5.3082676,3.1780539,1.7917595,3.9120231,5,12,2,.33333334,0,0,0,0,1,,.87546879,0,0,2,1,,1,1,2,.2,.77499998,,4,.69314718,,,2,3,3,3,1,,,21,0,0,0,0,1,21,0,0,1,0,,,,300,47.759998,12,0,0,0,0,furniture,1,0,0,0,0,0,0,0,0,0,2,46
33017030,0,0,0,28,0,86,6,0,2,,15,541,369.54001,104.96,12,31.49999901652336,1,2.7080503,6.2934194,5.9122591,3.4499874,1.7917595,4.4543471,,12,2,.33333334,1,0,0,0,1,,.77009714,0,0,2,1,,1,1,2,.2,.77499998,,4,.69314718,,,2,3,3,3,1,,,21,0,0,0,0,1,21,0,0,1,0,,,,541,104.96,15,0,0,0,0,furniture,1,0,0,0,0,0,0,0,0,0,2,46
33017030,0,0,0,30,0,193,5,0,3,,17,622,501.22,76.190002,12,35.69999888539314,1,2.8332133,6.43294,6.2170453,3.5751507,1.6094379,5.2626901,,12,2,.33333334,1,0,0,0,1,6.3963242,.83463573,0,0,2,1,.1,1,1,2,.2,.77499998,0,4,.69314718,0,0,2,3,3,3,1,,,21,0,0,0,0,1,21,0,0,1,0,0,.60000002,.5,622,76.190002,17,0,0,0,0,furniture,1,0,0,0,0,0,0,0,0,0,2,46
33017031,0,0,1,42,0,27,3,0,1,0,5,192,140,9.4499998,0,10.99999994039536,0,1.6094379,5.2574954,4.9416423,2.3978953,1.0986123,3.2958369,2,5,2,.80000001,0,0,0,0,1,,1.4060969,0,0,1,0,,0,1,1,.80000001,.75999999,,4,1.3862944,,,4,3,2,2,1,,,,0,0,0,0,0,,0,0,0,1,,,,192,9.4499998,5,0,0,0,0,furniture,1,0,0,0,0,0,0,0,0,0,2,46
33017031,0,0,1,58,0,20,5,1,2,,4,141,122.34,10.61001,3,8.399999737739563,0,1.3862944,4.94876,4.8068042,2.1282318,1.6094379,2.9957323,,5,2,.80000001,1,0,0,0,1,,.7920872,0,0,1,0,,0,1,1,.80000001,.75999999,,4,1.3862944,,,4,3,2,2,1,,,,0,0,0,0,0,,0,0,0,1,,,,141,10.61001,4,0,0,0,0,furniture,1,0,0,0,0,0,0,0,0,0,2,46
33017031,0,0,1,60,0,26,5,0,3,,5,169,139.37,17.26,23,10.49999967217445,0,1.6094379,5.1298985,4.9371324,2.3513753,1.6094379,3.2580965,,5,2,.80000001,1,0,1,0,1,4.8177466,1.1975522,0,0,1,0,.25,0,1,1,.80000001,.75999999,0,4,1.3862944,1,0,4,3,2,2,1,,,0,0,0,0,0,0,0,0,0,0,1,0,.2,.5,169,17.26,5,0,0,0,0,furniture,1,0,0,0,0,0,0,0,0,0,2,46
33017032,0,0,1,45,0,66,5,0,1,1,5,215,231,41.259998,0,7.999999821186066,0,1.6094379,5.3706379,5.4424176,2.0794415,1.6094379,4.1896548,15,9,2,.5,0,0,0,0,0,,.33932525,0,0,4,0,,1,0,2,0,.80487806,,4,1.6094379,,,,,,,,,,,0,1,1,1,1,,0,0,0,1,,,,215,41.259998,5,0,0,1,0,furniture,1,0,0,0,0,0,0,0,0,0,2,46
33017032,0,0,1,47,0,84,10,0,2,1,11,305.00177,243.58,52.91,7.6999998,18.70000019669533,0,2.3978953,5.7203174,5.4954453,2.9285235,2.3025851,4.4308167,,9,2,.5,1,0,0,47.72258,0,,.68672663,0,0,4,0,,1,0,2,0,.80487806,,4,1.6094379,,,,,,,,,,,0,1,1,1,1,,0,0,0,1,,,,305.00177,52.91,11,0,0,1,0,furniture,1,0,0,0,0,0,0,0,0,0,2,46
33017032,1,0,,,,67,10,0,3,,10,231.00723,175.7272,-3.822,0,17.00000017881393,0,2.3025851,5.4424491,5.1689329,2.8332133,2.3025851,4.2046928,,9,2,.5,1,0,0,47.72258,0,5.4893031,3.8457248,0,0,4,0,.5,1,0,2,0,.80487806,0,4,,0,,,,,,,,,0,0,1,1,1,1,47.72258,0,0,0,1,2,.2,.25,231.00723,-3.822,10,0,0,1,0,furniture,1,0,0,0,0,0,0,0,0,0,2,46
33017034,0,0,1,29,0,16,35,0,1,0,12,264,182.39,27.52,60,25.19999921321869,1,2.4849067,5.5759492,5.2061472,3.2268441,3.5553482,2.7725887,6,12,2,.60000002,0,0,0,0,1,,0,0,0,1,0,,1,.66666669,1,.60000002,.77333331,,4,1.0986123,,,3,2,3,3,0,,,,0,0,0,1,1,,0,0,1,0,,,,264,27.52,12,0,0,0,0,furniture,1,0,0,0,0,0,0,0,0,0,2,46
33017034,0,0,1,28,0,22,30,0,2,,12,351.81631,234.35001,45.810001,0,27.60000050067902,1,2.4849067,5.8631091,5.4568157,3.3178158,3.4011974,3.0910425,,12,2,.60000002,1,0,0,27.246346,1,,.54695362,0,0,1,0,,1,.66666669,1,.60000002,.77333331,,4,1.0986123,,,3,2,3,3,0,,,,0,0,0,1,1,,0,0,1,0,,,,351.81631,45.810001,12,0,0,0,0,furniture,1,0,0,0,0,0,0,0,0,0,2,46
33017034,0,0,0,27,0,30,33,0,3,,15,449.09695,284.991,37.950001,8.5,34.50000062584877,1,2.7080503,6.1072388,5.6524577,3.5409594,3.4965076,3.4011974,,12,2,.60000002,1,0,1,27.246346,1,6.0876174,.64226383,0,0,1,0,1,1,.66666669,1,.60000002,.77333331,1,4,1.0986123,1,0,3,2,3,3,0,,,0,0,0,0,1,1,27.246346,0,0,1,0,0,1,.25,449.09695,37.950001,15,0,0,0,0,furniture,1,0,0,0,0,0,0,0,0,0,2,46
33017035,0,0,1,26,1,15,4,0,1,0,5,200,44.439999,77.25,3,10.49999967217445,1,1.6094379,5.2983174,3.7941399,2.3513753,1.3862944,2.7080503,6,5,2,.875,0,0,0,0,1,,.18232159,0,0,0,0,,1,1,3,.86666667,.67272729,,4,2.0794415,,,,,,,,,,,0,0,1,1,1,,0,0,1,0,,,,200,77.25,5,0,0,0,0,furniture,1,0,0,0,0,0,0,0,0,0,2,46
33017035,0,0,1,26,1,22,4,0,2,,6,281.95331,67.160004,110.1,0,12.59999960660934,1,1.7917595,5.6417413,4.207078,2.5336969,1.3862944,3.0910425,,5,2,.875,1,0,0,33.551373,1,,2.477433,0,0,0,0,,1,1,3,.86666667,.67272729,,4,2.0794415,,,,,,,,,,,0,0,1,1,1,,0,0,1,0,,,,281.95331,110.1,6,0,0,0,0,furniture,1,0,0,0,0,0,0,0,0,0,2,46
33017035,0,0,1,27,0,28,2,0,3,,7,335.13391,98.110001,184.84,2.8,14.69999954104424,1,1.9459101,5.8145304,4.5860891,2.6878474,.69314718,3.3322046,,5,2,.875,1,0,0,33.551373,1,5.8121443,.77009714,.69999999,1,0,0,1,1,1,3,.86666667,.67272729,0,4,2.0794415,1,,,,,,,,,0,0,0,1,1,1,33.551373,0,0,1,0,0,.60000002,.75,335.13391,184.84,7,0,0,0,0,furniture,1,0,0,0,0,0,0,0,0,0,2,46
33017036,0,0,0,50,1,2,2,0,1,0,1,25,18.75,2.3099999,0,1.400000005960464,0,0,3.2188759,2.9311938,.33647224,.69314718,.69314718,20,1,2,.5,0,0,0,0,0,,.58778661,0,0,4,0,,1,1,1,.25,.77777779,,4,1.3862944,,,3,2,5,4,0,,,,0,0,0,0,0,,0,0,0,1,,,,25,2.3099999,1,0,0,0,0,furniture,1,0,0,0,0,0,0,0,0,0,2,46
33017036,0,0,0,50,0,2,3,0,2,,3,38.366997,15.5,9.5,0,4.500000178813934,0,1.0986123,3.6471977,2.74084,1.5040774,1.0986123,.69314718,,1,2,.5,1,0,0,0,0,,.7920872,0,0,4,0,,1,1,1,.25,.77777779,,4,1.3862944,,,3,2,5,4,0,,,,0,0,0,0,0,,0,0,0,1,,,,38.366997,9.5,3,0,0,0,0,furniture,1,0,0,0,0,0,0,0,0,0,2,46
33017036,0,0,0,53,0,2,4,0,3,,3,47.849998,30,16,7,4.500000178813934,0,1.0986123,3.8680711,3.4011974,1.5040774,1.3862944,.69314718,,1,2,.5,1,0,1,0,0,,1.1403939,0,0,4,0,2,1,1,1,.25,.77777779,1,4,1.3862944,1,0,3,2,5,4,0,,,0,0,0,0,0,0,0,0,0,0,1,,.2,.75,47.849998,16,3,0,0,0,0,furniture,1,0,0,0,0,0,0,0,0,0,2,46
33017041,0,0,1,39,0,49,3,0,1,0,12,390,289.38,49.029999,0,25.19999921321869,1,2.4849067,5.9661469,5.6677408,3.2268441,1.0986123,3.8918202,5,12,2,.875,0,0,0,0,0,,4.088634,0,0,0,1,,1,.5,2,.87096775,.68518519,,4,1.6094379,,,2,3,4,3,0,,,45,0,0,0,0,1,45,0,0,1,0,,,,390,49.029999,12,0,0,0,0,furniture,1,0,0,0,0,0,0,0,0,0,2,46
33017041,0,1,1,39,0,30,3,0,2,,13,447.94,346.23001,49.080002,27,28.59999984502792,1,2.5649493,6.1046591,5.8471031,3.3534067,1.0986123,3.4011974,,12,2,.875,1,1,1,0,0,,.95241863,.15000001,1,0,1,,1,.5,2,.87096775,.68518519,,4,1.6094379,,,2,3,4,3,0,,,45,0,0,0,0,1,45,0,0,1,0,,,,447.94,49.080002,13,0,0,0,0,furniture,1,0,0,0,0,0,0,0,0,0,2,46
33017041,0,1,0,39,0,4,1,0,3,,15,35.700001,24.99,1.36,12,32.99999982118607,1,2.7080503,3.5751507,3.2184758,3.4965076,0,1.3862944,,12,2,.875,1,1,1,0,0,3.5751507,1.0064858,.28999999,1,0,1,1,1,.5,2,.87096775,.68518519,0,4,1.6094379,0,0,2,3,4,3,0,,,45,0,0,0,0,1,45,0,0,1,0,0,.80000001,.25,35.700001,1.36,15,0,0,0,0,furniture,1,0,0,0,0,0,0,0,0,0,2,46
33017042,0,0,0,47,0,27,6,0,1,0,10,330,174.96001,76.5,0,20.00000029802322,1,2.3025851,5.7990928,5.1645575,2.9957323,1.7917595,3.2958369,6,10,2,.66666669,0,0,1,0,0,,3.5854509,0,0,5,0,,1,0,3,.5,.76543212,,4,2.1972246,,,2,1,5,3,0,,,,0,0,0,1,1,,0,0,1,0,,,,330,76.5,10,0,0,1,0,furniture,1,0,0,0,0,0,0,0,0,0,2,46
33017042,0,0,0,39,0,37,6,0,2,,12,441.1207,229.22,107.09,18,25.19999921321869,1,2.4849067,6.0893188,5.4346824,3.2268441,1.7917595,3.6109178,,10,2,.66666669,1,0,1,40.725224,0,,.95241863,0,0,5,0,,1,0,3,.5,.76543212,,4,2.1972246,,,2,1,5,3,0,,,,0,0,0,1,1,,0,0,1,0,,,,441.1207,107.09,12,0,0,1,0,furniture,1,0,0,0,0,0,0,0,0,0,2,46
33017042,0,0,0,40,0,26,4,0,3,,13,273.44241,185.52,65.339996,4.6500001,27.29999914765358,1,2.5649493,5.6110911,5.2231627,3.3068867,1.3862944,3.2580965,,10,2,.66666669,1,0,1,40.725224,0,5.6087055,1.8687094,0,0,5,0,.2,1,0,3,.5,.76543212,0,4,2.1972246,1,0,2,1,5,3,0,,,0,0,0,0,1,1,40.725224,0,0,1,0,0,.80000001,.5,273.44241,65.339996,13,0,0,1,0,furniture,1,0,0,0,0,0,0,0,0,0,2,46
33017043,0,0,1,56,0,20,4,0,1,0,2,25,16.01,4.3000002,0,4.000000059604645,1,.69314718,3.2188759,2.7732136,1.3862944,1.3862944,2.9957323,6,2,2,.875,0,0,0,0,1,,1.1941069,.050000001,0,0,1,,0,1,1,.90625,.66037738,,4,1.3862944,,,4,3,4,3,1,,,45,0,0,0,0,1,45,0,0,1,0,,,,25,4.3000002,2,0,0,0,0,furniture,1,0,0,0,0,0,0,0,0,0,2,46
33017043,0,1,1,47,,20,4,0,2,,2,25.4,16.76,10.262499,1.5,4.199999868869781,1,.69314718,3.2347491,2.818995,1.4350845,1.3862944,2.9957323,,2,2,.875,1,0,0,0,1,,1.0577792,.1,1,0,1,,0,1,1,.90625,.66037738,,4,1.3862944,,,4,3,4,3,1,,,45,0,0,0,0,1,45,0,0,1,0,,,,25.4,10.262499,2,0,0,0,0,furniture,1,0,0,0,0,0,0,0,0,0,2,46
33017043,0,0,1,47,,43,4,0,3,,2,44.630001,42.049999,10.8075,0,4.199999868869781,1,.69314718,3.7984064,3.7388594,1.4350845,1.3862944,3.7612002,,2,2,.875,1,0,0,0,1,3.8388417,1.896081,0,0,0,1,6,0,1,1,.90625,.66037738,1,4,1.3862944,1,1,4,3,4,3,1,,,45,0,0,0,0,1,45,0,0,1,0,-3.9945278,.40000001,.5,44.630001,10.8075,2,0,0,0,0,furniture,1,0,0,0,0,0,0,0,0,0,2,46
33017044,0,0,0,45,0,40,20,0,1,1,5,110,78.190002,15.44,0,9.000000357627869,1,1.6094379,4.7004805,4.3591418,2.1972246,2.9957323,3.6888795,9,5,2,.60000002,0,0,0,0,1,,2.780035,0,0,1,1,,1,.5,2,.55555558,.77631581,,4,1.6094379,,,4,3,2,4,1,,,18,0,0,0,1,1,38.392685,0,0,1,0,,,,110,15.44,5,0,0,0,0,furniture,1,0,0,0,0,0,0,0,0,0,2,46
33017044,0,0,0,45,0,37,16,0,2,1,7,189.63,133.28,34.540001,106,12.60000050067902,1,1.9459101,5.2450747,4.8924522,2.5336969,2.7725887,3.6109178,,5,2,.60000002,1,0,0,20.392687,1,,0,0,0,1,1,,1,.5,2,.55555558,.77631581,,4,1.6094379,,,4,3,2,4,1,,,18,0,0,0,1,1,38.392685,0,0,1,0,,,,189.63,34.540001,7,0,0,0,0,furniture,1,0,0,0,0,0,0,0,0,0,2,46
33017044,0,0,1,43,0,30,20,0,3,,7,77.699997,67.209999,6.5229998,4.5,12.60000050067902,1,1.9459101,4.3528552,4.2078218,2.5336969,2.9957323,3.4011974,,5,2,.60000002,1,0,0,20.392687,1,4.3528552,1.0577792,0,0,1,1,2,1,.5,2,.55555558,.77631581,0,4,1.6094379,1,0,4,3,2,4,1,,,18,0,0,0,1,1,38.392685,0,0,1,0,0,.2,.75,77.699997,6.5229998,7,0,0,0,0,furniture,1,0,0,0,0,0,0,0,0,0,2,46
33017047,0,0,1,39,0,33,10,0,1,0,10,260,189.53,34.16,0,20.99999934434891,1,2.3025851,5.5606818,5.2445474,3.0445225,2.3025851,3.4965076,6,10,2,.875,0,0,0,0,1,,3.6654406,0,0,0,1,,1,0,4,.86206895,.6785714,,4,0,,,2,1,2,3,0,,,11,0,0,0,0,1,11,0,0,1,0,,,,260,34.16,10,0,1,0,0,furniture,1,0,0,0,0,0,0,0,0,0,2,46
33017047,0,0,1,39,0,49,10,0,2,,11,376.48001,274.88,56.619999,38,23.0999992787838,1,2.3978953,5.9308648,5.6163344,3.1398325,2.3025851,3.8918202,,10,2,.875,1,0,0,0,1,,1.1416607,0,0,0,1,,1,0,4,.86206895,.6785714,,4,0,,,2,1,2,3,0,,,11,0,0,0,0,1,11,0,0,1,0,,,,376.48001,56.619999,11,0,1,0,0,furniture,1,0,0,0,0,0,0,0,0,0,2,46
33017047,0,0,1,40,0,17,11,0,3,,10,97.650002,95.507996,-3.2379942,3,20.99999934434891,1,2.3025851,4.5813899,4.5592098,3.0445225,2.3978953,2.8332133,,10,2,.875,1,1,0,0,1,4.5813899,1.1755623,0,0,0,1,1,1,0,4,.86206895,.6785714,0,4,0,0,1,2,1,2,3,0,,,11,0,0,0,0,1,11,0,0,1,0,2,.2,.25,97.650002,-3.2379942,10,0,1,0,0,furniture,1,0,0,0,0,0,0,0,0,0,2,46
